"Participant","Trial","Stimulus","Condition","TrialType","Accuracy","RT"
"sub-015",10,"Hospital","Abstract","New",1,566.828922747192
"sub-015",11,"Justice","Abstract","New",1,732.900823712296
"sub-015",12,"Creativity","Concrete","Old",1,585.059203494677
"sub-015",13,"Park","Concrete","Old",0,377.227959679391
"sub-015",14,"Ambition","Concrete","New",1,240.219448571753
"sub-015",15,"Peace","Abstract","Old",1,884.378738456628
"sub-015",16,"Park","Abstract","Old",1,341.409446249465
"sub-015",17,"Dog","Abstract","Old",0,523.042074004359
"sub-015",18,"Integrity","Concrete","Old",1,842.153975997996
"sub-015",19,"Bridge","Abstract","New",1,442.291153682045
"sub-015",20,"Table","Concrete","New",1,357.50426629974
"sub-015",21,"Mountain","Abstract","New",1,538.692429761137
"sub-015",22,"Wisdom","Abstract","New",1,340.051608093167
"sub-015",23,"Loyalty","Abstract","Old",1,724.991221618193
"sub-015",24,"Friendship","Abstract","New",1,748.142491783516
"sub-015",25,"River","Concrete","Old",0,393.315055104707
"sub-015",26,"Road","Concrete","New",1,398.14433293704
"sub-015",27,"Respect","Concrete","Old",1,275.285974560387
"sub-015",28,"Gratitude","Concrete","New",1,575.363440447294
"sub-015",29,"Book","Abstract","Old",1,609.68744812467
"sub-015",30,"Generosity","Concrete","Old",1,627.663565460976
"sub-015",31,"Determination","Concrete","Old",1,578.668780288357
"sub-015",32,"Mountain","Concrete","New",1,268.214235672872
"sub-015",33,"Dog","Concrete","Old",0,872.411660948279
"sub-015",34,"Honesty","Abstract","New",1,415.427264211429
"sub-015",35,"Camera","Concrete","New",0,377.705224346228
"sub-015",36,"Knowledge","Concrete","New",1,674.712618829141
"sub-015",37,"Compassion","Concrete","Old",1,357.785294428671
"sub-015",38,"Success","Concrete","New",1,254.079550724822
"sub-015",39,"Hope","Abstract","New",1,301.62442999759
"sub-015",40,"Bridge","Concrete","New",1,365.199051017303
"sub-015",41,"Wisdom","Concrete","New",1,593.132332607306
"sub-015",42,"Freedom","Abstract","New",1,790.892363360509
"sub-015",43,"Boat","Concrete","New",1,541.170754963236
"sub-015",44,"Computer","Abstract","New",1,157.285766430824
"sub-015",45,"Chair","Concrete","Old",0,363.815173138973
"sub-015",46,"Gratitude","Abstract","New",1,730.352053584038
"sub-015",47,"Faith","Abstract","Old",1,398.389627581025
"sub-015",48,"Garden","Concrete","New",0,436.092573047472
"sub-015",49,"Patience","Concrete","New",1,560.700120231883
"sub-015",50,"Hospital","Concrete","New",0,840.353368119106
"sub-015",51,"Patience","Abstract","New",1,427.87410031762
"sub-015",52,"River","Abstract","Old",1,594.363505277614
"sub-015",53,"Road","Abstract","New",1,526.41373447197
"sub-015",54,"Creativity","Abstract","Old",1,757.840221558253
"sub-015",55,"Shoe","Abstract","Old",1,226.490774515853
"sub-015",56,"Car","Concrete","Old",1,162.798622192879
"sub-015",57,"Car","Abstract","Old",1,269.421399804629
"sub-015",58,"Boat","Abstract","New",1,378.647017118503
"sub-015",59,"Computer","Concrete","New",1,264.317675618851
"sub-015",60,"Compassion","Abstract","Old",1,477.056871368566
"sub-015",61,"House","Abstract","Old",1,412.142437610986
"sub-015",62,"Friendship","Concrete","New",1,379.400712571296
"sub-015",63,"Ambition","Abstract","New",1,342.046564203745
"sub-015",64,"Love","Abstract","New",1,672.379249965691
"sub-015",65,"Book","Concrete","Old",0,798.128468918617
"sub-015",66,"Loyalty","Concrete","Old",1,707.096612317261
"sub-015",67,"Courage","Concrete","New",1,357.597377473082
"sub-015",68,"Shoe","Concrete","Old",1,625.906915694108
"sub-015",69,"Phone","Concrete","New",0,698.176503686042
"sub-015",70,"Beach","Abstract","Old",1,602.084201346995
"sub-015",71,"Freedom","Concrete","New",1,707.212939201739
"sub-015",72,"House","Concrete","Old",1,314.915624006338
"sub-015",73,"Trust","Concrete","Old",1,657.36578648818
"sub-015",74,"Happiness","Abstract","Old",1,449.615119395125
"sub-015",75,"Justice","Concrete","New",1,178.405510014403
"sub-015",76,"Success","Abstract","New",1,612.175099931446
"sub-015",77,"Determination","Abstract","Old",1,656.358962241042
"sub-015",78,"Phone","Abstract","New",1,332.050516657387
"sub-015",79,"Courage","Abstract","New",1,315.986518911289
"sub-015",80,"Chair","Abstract","Old",1,783.535701384375
"sub-015",81,"Window","Concrete","Old",1,201.406724351704
"sub-015",82,"Train","Abstract","Old",1,488.301628101255
"sub-015",83,"Respect","Abstract","Old",1,395.893483017301
"sub-015",84,"Window","Abstract","Old",1,567.886183092733
"sub-015",85,"Tree","Abstract","New",1,429.401674944151
"sub-015",86,"Humility","Abstract","New",1,1001.78591914117
"sub-015",87,"Apple","Concrete","Old",0,230.260155188796
"sub-015",88,"Integrity","Abstract","Old",1,368.335175968897
"sub-015",89,"Table","Abstract","New",1,731.122991260928
"sub-015",90,"Humility","Concrete","New",1,534.523181061087
"sub-015",91,"School","Abstract","Old",1,629.026575582951
"sub-015",92,"Generosity","Abstract","Old",1,473.580003808027
"sub-015",93,"Trust","Abstract","Old",1,688.189983101966
"sub-015",94,"School","Concrete","Old",1,889.009968204464
"sub-015",95,"Tree","Concrete","New",0,483.68243374175
"sub-015",96,"Honesty","Concrete","New",1,226.923406248227
"sub-015",97,"Hope","Concrete","New",1,537.63483798973
"sub-015",98,"Train","Concrete","Old",1,689.494999446099
"sub-015",99,"Apple","Abstract","Old",1,378.89540987452
"sub-015",100,"Camera","Abstract","New",1,737.620442550918
"sub-016",1,"Justice","Abstract","New",1,860.843467484132
"sub-016",2,"Trust","Concrete","New",1,341.429586803184
"sub-016",3,"Hospital","Concrete","New",0,147.637405472998
"sub-016",4,"Freedom","Abstract","Old",1,592.196251385339
"sub-016",5,"Knowledge","Concrete","New",1,760.584650421506
"sub-016",6,"Compassion","Concrete","Old",1,400.68506399138
"sub-016",7,"Window","Abstract","New",1,174.870135654166
"sub-016",8,"Friendship","Abstract","New",1,499.099306490472
"sub-016",9,"Train","Concrete","Old",1,561.932996160252
"sub-016",10,"Boat","Concrete","New",1,404.641688289797
"sub-016",11,"Camera","Abstract","New",1,561.090183910062
"sub-016",12,"Dog","Abstract","Old",1,862.032778310817
"sub-016",13,"Creativity","Abstract","New",1,653.486186809081
"sub-016",14,"Train","Abstract","Old",1,527.195613447272
"sub-016",15,"Patience","Concrete","New",1,707.174005040269
"sub-016",16,"Integrity","Concrete","Old",1,221.762035177397
"sub-016",17,"Lamp","Concrete","Old",1,511.941267795009
"sub-016",18,"Courage","Abstract","New",1,702.214381441776
"sub-016",19,"Road","Concrete","Old",1,568.400720522769
"sub-016",20,"Garden","Concrete","Old",1,275.247784117325
"sub-016",21,"Humility","Abstract","New",1,539.349525939766
"sub-016",22,"Dog","Concrete","Old",1,480.055243096639
"sub-016",23,"Success","Abstract","New",1,536.028652561258
"sub-016",24,"Honesty","Concrete","Old",1,637.279395852247
"sub-016",25,"Gratitude","Concrete","Old",1,833.121495946762
"sub-016",26,"Computer","Abstract","Old",1,304.477325496848
"sub-016",27,"Integrity","Abstract","Old",1,406.741114779635
"sub-016",28,"Wisdom","Concrete","New",1,316.798273294496
"sub-016",29,"Car","Abstract","Old",1,845.644269211975
"sub-016",30,"Determination","Concrete","Old",1,463.028853850916
"sub-016",31,"Happiness","Concrete","Old",1,294.840548881811
"sub-016",32,"Garden","Abstract","Old",1,802.639104686485
"sub-016",33,"Honesty","Abstract","Old",1,626.131181830932
"sub-016",34,"Apple","Abstract","New",1,904.494993325289
"sub-016",35,"Chair","Abstract","Old",1,684.920425432027
"sub-016",36,"Determination","Abstract","Old",1,460.28604436847
"sub-016",37,"Computer","Concrete","Old",1,569.456121351258
"sub-016",38,"Park","Concrete","Old",0,692.140950436783
"sub-016",39,"Table","Abstract","Old",1,728.656064307652
"sub-016",40,"Phone","Concrete","Old",0,359.940190536387
"sub-016",41,"Tree","Concrete","New",0,651.082511453362
"sub-016",42,"Park","Abstract","Old",1,486.419548142245
"sub-016",43,"Patience","Abstract","New",1,896.619286821154
"sub-016",44,"Peace","Concrete","Old",1,757.56177310889
"sub-016",45,"Ambition","Abstract","Old",1,493.251903332307
"sub-016",46,"Justice","Concrete","New",1,305.331957261328
"sub-016",47,"Hope","Concrete","New",1,728.384013044247
"sub-016",48,"House","Abstract","New",1,569.345113097921
"sub-016",49,"Ambition","Concrete","Old",1,744.130742180099
"sub-016",50,"Camera","Concrete","New",1,508.29576113419
"sub-016",51,"Happiness","Abstract","Old",1,659.693644594219
"sub-016",52,"Love","Concrete","New",1,513.657270480846
"sub-016",53,"Shoe","Abstract","New",1,478.080048904555
"sub-016",54,"Loyalty","Abstract","Old",1,848.28565256838
"sub-016",55,"Wisdom","Abstract","New",1,651.569142874747
"sub-016",56,"Loyalty","Concrete","Old",1,740.802423702258
"sub-016",57,"Compassion","Abstract","Old",1,491.007694145822
"sub-016",58,"Trust","Abstract","New",1,414.567091542234
"sub-016",59,"Table","Concrete","Old",0,57.3795409267626
"sub-016",60,"Bridge","Abstract","New",1,539.891393499367
"sub-016",61,"Respect","Concrete","Old",1,690.321829905276
"sub-016",62,"Friendship","Concrete","New",1,563.777280999823
"sub-016",63,"Road","Abstract","Old",1,534.520937093068
"sub-016",64,"Generosity","Concrete","Old",1,550.596926712936
"sub-016",65,"Chair","Concrete","Old",1,489.227525332545
"sub-016",66,"Book","Concrete","New",1,453.56765487568
"sub-016",67,"Lamp","Abstract","Old",1,382.321364842376
"sub-016",68,"Hospital","Abstract","New",1,958.464134561629
"sub-016",69,"House","Concrete","New",0,554.039353620804
"sub-016",70,"Beach","Concrete","New",1,567.997447022123
"sub-016",71,"Phone","Abstract","Old",1,547.012708332697
"sub-016",72,"Mountain","Concrete","Old",0,326.656986820958
"sub-016",73,"Window","Concrete","New",1,280.744883392013
"sub-016",74,"Hope","Abstract","New",1,331.771827297806
"sub-016",75,"River","Concrete","New",0,503.34331798772
"sub-016",76,"Car","Concrete","Old",1,721.272509155875
"sub-016",77,"Beach","Abstract","New",1,498.317151369556
"sub-016",78,"Respect","Abstract","Old",1,464.387708189649
"sub-016",79,"School","Concrete","Old",0,211.153340407807
"sub-016",80,"Knowledge","Abstract","New",1,500.736349914825
"sub-016",81,"Boat","Abstract","New",1,298.599507406373
"sub-016",82,"Creativity","Concrete","New",1,571.128638665602
"sub-016",83,"Faith","Concrete","New",1,383.994230414324
"sub-016",84,"Book","Abstract","New",1,516.882417753353
"sub-016",85,"Gratitude","Abstract","Old",1,751.946646852438
"sub-016",86,"Generosity","Abstract","Old",1,681.179280793706
"sub-016",87,"Love","Abstract","New",1,137.526192329194
"sub-016",88,"River","Abstract","New",1,583.26093527388
"sub-016",89,"Mountain","Abstract","Old",1,445.960171475148
"sub-016",90,"Courage","Concrete","New",1,349.46505551284
"sub-016",91,"Faith","Abstract","New",1,422.085094224311
"sub-016",92,"Peace","Abstract","Old",1,680.773929330729
"sub-016",93,"Bridge","Concrete","New",0,877.696127716738
"sub-016",94,"Humility","Concrete","New",1,513.023768070261
"sub-016",95,"Tree","Abstract","New",1,637.118873887353
"sub-016",96,"Success","Concrete","New",1,721.658718866207
"sub-016",97,"Shoe","Concrete","New",1,771.305304021639
"sub-016",98,"School","Abstract","Old",1,467.317989506042
"sub-016",99,"Freedom","Concrete","Old",1,337.174293044241
"sub-016",100,"Apple","Concrete","New",1,306.703791043142
"sub-017",1,"Patience","Abstract","Old",1,283.13058236199
"sub-017",2,"Justice","Concrete","Old",1,193.254526996662
"sub-017",3,"Justice","Abstract","Old",1,833.659581936162
"sub-017",4,"Trust","Abstract","Old",1,592.517130952509
"sub-017",5,"Humility","Abstract","Old",1,289.661214252002
"sub-017",6,"Apple","Concrete","Old",0,632.648919476098
"sub-017",7,"Hope","Abstract","Old",1,194.759460528791
"sub-017",8,"Gratitude","Concrete","Old",1,642.333741897532
"sub-017",9,"Dog","Concrete","New",0,560.581888898292
"sub-017",10,"Tree","Concrete","New",0,407.625640859013
"sub-017",11,"Determination","Abstract","Old",1,893.521287256414
"sub-017",12,"Train","Abstract","Old",1,822.30251149204
"sub-017",13,"Love","Abstract","Old",1,928.088509378195
"sub-017",14,"Gratitude","Abstract","Old",1,277.386007282214
"sub-017",15,"Bridge","Abstract","Old",0,439.524460945924
"sub-017",16,"Compassion","Concrete","New",1,201.834646458256
"sub-017",17,"Garden","Abstract","Old",1,585.880693158428
"sub-017",18,"Wisdom","Concrete","Old",1,285.237424010336
"sub-017",19,"Shoe","Concrete","New",0,292.607235543282
"sub-017",20,"Train","Concrete","Old",1,190.919545932295
"sub-017",21,"Friendship","Abstract","Old",1,445.407628563296
"sub-017",22,"Peace","Concrete","New",1,382.770273110423
"sub-017",23,"Book","Abstract","New",1,715.817857963475
"sub-017",24,"Faith","Abstract","New",1,308.885373082087
"sub-017",25,"Loyalty","Concrete","New",1,398.479353613542
"sub-017",26,"Integrity","Concrete","New",1,351.194435961346
"sub-017",27,"Park","Abstract","Old",1,1018.35090650455
"sub-017",28,"Ambition","Concrete","New",1,594.231729057488
"sub-017",29,"Freedom","Abstract","New",1,398.810746241596
"sub-017",30,"Phone","Concrete","New",1,525.105960096066
"sub-017",31,"Phone","Abstract","New",1,448.896221938783
"sub-017",32,"Beach","Abstract","New",1,545.806354096051
"sub-017",33,"Table","Abstract","New",1,228.858349799066
"sub-017",34,"Generosity","Abstract","New",1,556.084064148461
"sub-017",35,"Chair","Concrete","Old",1,299.762313207095
"sub-017",36,"Loyalty","Abstract","New",1,712.911419797099
"sub-017",37,"Garden","Concrete","Old",1,554.965833362791
"sub-017",38,"Table","Concrete","New",1,478.068513606449
"sub-017",39,"Integrity","Abstract","New",1,444.659653033816
"sub-017",40,"Computer","Concrete","Old",1,618.963535296585
"sub-017",41,"School","Abstract","New",1,623.607111306462
"sub-017",42,"Lamp","Concrete","Old",1,582.822644653467
"sub-017",43,"Respect","Abstract","New",1,482.035534441065
"sub-017",44,"Generosity","Concrete","New",1,364.202092959013
"sub-017",45,"Respect","Concrete","New",1,507.795314056639
"sub-017",46,"Peace","Abstract","New",1,620.371268617508
"sub-017",47,"Car","Abstract","New",1,485.977071524593
"sub-017",48,"Success","Concrete","New",1,647.812422441536
"sub-017",49,"Wisdom","Abstract","Old",1,533.058329706009
"sub-017",50,"Freedom","Concrete","New",1,695.898703583759
"sub-017",51,"Trust","Concrete","Old",1,363.839788202266
"sub-017",52,"School","Concrete","New",1,474.440578685665
"sub-017",53,"Road","Concrete","New",1,556.157555846418
"sub-017",54,"Compassion","Abstract","New",1,678.095730732538
"sub-017",55,"Shoe","Abstract","New",0,970.574946597294
"sub-017",56,"Courage","Abstract","Old",1,674.142027624154
"sub-017",57,"Honesty","Concrete","New",1,517.062523295556
"sub-017",58,"Boat","Concrete","Old",0,410.53984292525
"sub-017",59,"Dog","Abstract","New",0,489.844672416095
"sub-017",60,"Tree","Abstract","New",1,308.660710586597
"sub-017",61,"Lamp","Abstract","Old",1,617.786121284449
"sub-017",62,"Car","Concrete","New",1,532.734275565502
"sub-017",63,"Honesty","Abstract","New",1,333.07396363144
"sub-017",64,"Happiness","Abstract","New",1,882.068310192097
"sub-017",65,"Book","Concrete","New",0,660.831032555506
"sub-017",66,"House","Abstract","Old",1,643.093780581026
"sub-017",67,"Creativity","Abstract","New",1,377.337393991409
"sub-017",68,"Hospital","Concrete","Old",1,328.760523055883
"sub-017",69,"Success","Abstract","New",1,543.040272410039
"sub-017",70,"Camera","Abstract","New",1,596.693465380668
"sub-017",71,"Hospital","Abstract","Old",1,734.41801990581
"sub-017",72,"Knowledge","Abstract","Old",1,154.022906215971
"sub-017",73,"Mountain","Abstract","Old",0,958.657289567742
"sub-017",74,"Beach","Concrete","New",1,674.606935093975
"sub-017",75,"Creativity","Concrete","New",1,291.638985506482
"sub-017",76,"Knowledge","Concrete","Old",1,285.829286693195
"sub-017",77,"Faith","Concrete","New",1,484.604673996827
"sub-017",78,"Window","Concrete","New",0,756.562953711764
"sub-017",79,"Mountain","Concrete","Old",0,483.831711619564
"sub-017",80,"Happiness","Concrete","New",1,629.496531135756
"sub-017",81,"Patience","Concrete","Old",1,678.50298033238
"sub-017",82,"Road","Abstract","New",1,528.961252874786
"sub-017",83,"Camera","Concrete","New",0,340.109427697189
"sub-017",84,"House","Concrete","Old",1,594.67354030652
"sub-017",85,"Chair","Abstract","Old",1,232.040508662731
"sub-017",86,"Window","Abstract","New",0,640.207701069049
"sub-017",87,"Love","Concrete","Old",1,279.926931322629
"sub-017",88,"River","Concrete","Old",1,265.929445917001
"sub-017",89,"Computer","Abstract","Old",1,540.0337212165
"sub-017",90,"River","Abstract","Old",1,819.705855652367
"sub-017",91,"Determination","Concrete","Old",1,740.514571780286
"sub-017",92,"Friendship","Concrete","Old",1,730.103237404035
"sub-017",93,"Ambition","Abstract","New",1,429.825221445254
"sub-017",94,"Hope","Concrete","Old",1,386.300147371086
"sub-017",95,"Apple","Abstract","Old",0,545.546785945614
"sub-017",96,"Park","Concrete","Old",1,672.1783995328
"sub-017",97,"Boat","Abstract","Old",0,986.923704812314
"sub-017",98,"Bridge","Concrete","Old",0,189.019888937548
"sub-017",99,"Courage","Concrete","Old",1,480.315766600227
"sub-017",100,"Humility","Concrete","Old",1,451.541208019596
"sub-018",1,"Book","Concrete","Old",0,322.675105892591
"sub-018",2,"Hope","Concrete","New",1,691.303418409748
"sub-018",3,"Chair","Abstract","Old",1,422.176672790997
"sub-018",4,"Dog","Abstract","Old",1,704.778355348399
"sub-018",5,"Happiness","Concrete","Old",1,727.504346588527
"sub-018",6,"Trust","Concrete","New",1,296.210296445894
"sub-018",7,"Humility","Concrete","New",1,195.771510487498
"sub-018",8,"Tree","Concrete","Old",0,594.865292983576
"sub-018",9,"Success","Abstract","Old",1,354.054226765045
"sub-018",10,"Peace","Concrete","New",1,296.14645212564
"sub-018",11,"Lamp","Concrete","Old",0,577.70296012502
"sub-018",12,"Courage","Concrete","New",1,931.29882263101
"sub-018",13,"Apple","Concrete","New",1,586.713816656963
"sub-018",14,"Integrity","Abstract","Old",1,660.481600877423
"sub-018",15,"Wisdom","Concrete","New",1,920.446044704526
"sub-018",16,"Compassion","Abstract","New",1,1000.22693585761
"sub-018",17,"Justice","Concrete","Old",1,506.550144048255
"sub-018",18,"Patience","Abstract","Old",1,475.249986320982
"sub-018",19,"Generosity","Abstract","New",1,523.108261070827
"sub-018",20,"Patience","Concrete","Old",1,836.898966251512
"sub-018",21,"Success","Concrete","Old",1,485.796947586359
"sub-018",22,"River","Concrete","New",0,369.210861117322
"sub-018",23,"Beach","Abstract","New",1,817.766690543223
"sub-018",24,"Computer","Abstract","New",1,446.899010767682
"sub-018",25,"Window","Concrete","New",1,621.940172694375
"sub-018",26,"Faith","Concrete","Old",1,792.078211387422
"sub-018",27,"Honesty","Abstract","Old",1,424.385815008923
"sub-018",28,"Tree","Abstract","Old",1,335.71112947096
"sub-018",29,"Mountain","Concrete","Old",1,725.809358472076
"sub-018",30,"Freedom","Concrete","New",1,689.513324265387
"sub-018",31,"Park","Concrete","New",1,669.985796454594
"sub-018",32,"Apple","Abstract","New",1,335.292162568251
"sub-018",33,"Respect","Concrete","New",1,446.519395609751
"sub-018",34,"House","Concrete","New",1,418.538668256102
"sub-018",35,"Gratitude","Abstract","Old",1,554.289328909155
"sub-018",36,"Determination","Concrete","New",1,849.822314413563
"sub-018",37,"Respect","Abstract","New",1,425.836019952293
"sub-018",38,"Hospital","Abstract","Old",1,733.05034199227
"sub-018",39,"Train","Abstract","Old",0,579.759826174999
"sub-018",40,"Phone","Concrete","New",0,704.724506979608
"sub-018",41,"Park","Abstract","New",1,166.219535427743
"sub-018",42,"Determination","Abstract","New",1,681.399179158394
"sub-018",43,"Faith","Abstract","Old",1,693.678632959002
"sub-018",44,"Dog","Concrete","Old",0,7.43605765790034
"sub-018",45,"Knowledge","Abstract","Old",1,517.434730251619
"sub-018",46,"Garden","Concrete","New",1,556.687382169741
"sub-018",47,"River","Abstract","New",1,690.728152639164
"sub-018",48,"Table","Concrete","Old",0,432.077621350138
"sub-018",49,"Car","Abstract","New",1,709.884143371766
"sub-018",50,"Beach","Concrete","New",1,423.523321654985
"sub-018",51,"Creativity","Concrete","Old",1,408.45046876675
"sub-018",52,"Wisdom","Abstract","New",1,476.351364918369
"sub-018",53,"Knowledge","Concrete","Old",1,318.9085713177
"sub-018",54,"School","Concrete","Old",0,528.626295851251
"sub-018",55,"Camera","Abstract","Old",1,421.339252207441
"sub-018",56,"Car","Concrete","New",1,363.528927592804
"sub-018",57,"Mountain","Abstract","Old",1,590.294211175262
"sub-018",58,"Ambition","Concrete","New",1,531.038311858557
"sub-018",59,"Happiness","Abstract","Old",1,599.239231018005
"sub-018",60,"Ambition","Abstract","New",1,407.464889556441
"sub-018",61,"Loyalty","Abstract","New",1,-174.259986369362
"sub-018",62,"Boat","Abstract","Old",1,603.989638135936
"sub-018",63,"Train","Concrete","Old",0,726.846721574109
"sub-018",64,"Computer","Concrete","New",0,149.747951591585
"sub-018",65,"Loyalty","Concrete","New",1,808.469470032603
"sub-018",66,"Honesty","Concrete","Old",1,316.809321893331
"sub-018",67,"Road","Concrete","New",0,618.128784174745
"sub-018",68,"Justice","Abstract","Old",1,535.413758104633
"sub-018",69,"Courage","Abstract","New",1,1016.36568664665
"sub-018",70,"School","Abstract","Old",0,487.798302070938
"sub-018",71,"Shoe","Concrete","Old",1,673.820748973021
"sub-018",72,"Bridge","Abstract","Old",1,402.858644266581
"sub-018",73,"Humility","Abstract","New",1,625.893570757047
"sub-018",74,"Chair","Concrete","Old",1,281.904105839043
"sub-018",75,"Shoe","Abstract","Old",1,753.232073471737
"sub-018",76,"Integrity","Concrete","Old",1,433.073360247688
"sub-018",77,"Hope","Abstract","New",1,333.164184204485
"sub-018",78,"Book","Abstract","Old",1,648.565828176127
"sub-018",79,"Love","Abstract","Old",1,427.358331841415
"sub-018",80,"Table","Abstract","Old",1,618.806563909495
"sub-018",81,"Freedom","Abstract","New",1,276.133891506811
"sub-018",82,"Boat","Concrete","Old",0,576.554396720294
"sub-018",83,"House","Abstract","New",1,276.090354791538
"sub-018",84,"Friendship","Concrete","New",1,399.522564613001
"sub-018",85,"Creativity","Abstract","Old",1,660.734013180366
"sub-018",86,"Road","Abstract","New",0,375.135694323581
"sub-018",87,"Bridge","Concrete","Old",1,120.33789011143
"sub-018",88,"Gratitude","Concrete","Old",1,455.297073513668
"sub-018",89,"Friendship","Abstract","New",1,1073.0181771761
"sub-018",90,"Window","Abstract","New",1,155.89255895155
"sub-018",91,"Garden","Abstract","New",1,744.770609170778
"sub-018",92,"Love","Concrete","Old",1,505.282423878013
"sub-018",93,"Phone","Abstract","New",1,326.662633661026
"sub-018",94,"Hospital","Concrete","Old",1,439.787804697748
"sub-018",95,"Compassion","Concrete","New",1,641.725020289299
"sub-018",96,"Lamp","Abstract","Old",0,623.760072546453
"sub-018",97,"Camera","Concrete","Old",0,426.457294497066
"sub-018",98,"Peace","Abstract","New",1,931.212821666246
"sub-018",99,"Generosity","Concrete","New",1,312.442061964584
"sub-018",100,"Trust","Abstract","New",1,370.344627864206
"sub-019",1,"Trust","Concrete","Old",1,626.381046399278
"sub-019",2,"Table","Abstract","Old",1,414.14059826818
"sub-019",3,"Courage","Abstract","New",1,822.632370758378
"sub-019",4,"Mountain","Concrete","New",0,456.19563224677
"sub-019",5,"Compassion","Concrete","Old",1,471.841367594622
"sub-019",6,"Courage","Concrete","New",1,186.191718188036
"sub-019",7,"School","Abstract","New",1,303.398513354458
"sub-019",8,"Love","Concrete","Old",1,259.120086311984
"sub-019",9,"Trust","Abstract","Old",1,605.650303758611
"sub-019",10,"Chair","Abstract","New",1,345.063560753845
"sub-019",11,"Hospital","Concrete","Old",1,722.554115263402
"sub-019",12,"Determination","Concrete","Old",1,654.279596166502
"sub-019",13,"Happiness","Abstract","Old",1,747.601286688559
"sub-019",14,"Wisdom","Concrete","Old",1,322.103027830514
"sub-019",15,"House","Concrete","Old",0,329.29047816321
"sub-019",16,"Train","Concrete","Old",0,495.780380961288
"sub-019",17,"Phone","Abstract","New",1,610.936283082682
"sub-019",18,"Determination","Abstract","Old",1,243.09172463091
"sub-019",19,"Integrity","Abstract","Old",1,482.523708281354
"sub-019",20,"Friendship","Abstract","New",1,584.753525190212
"sub-019",21,"Tree","Abstract","Old",1,259.209824307213
"sub-019",22,"Creativity","Abstract","Old",1,838.61690275718
"sub-019",23,"Phone","Concrete","New",0,444.883326834499
"sub-019",24,"Shoe","Abstract","New",1,468.844824784276
"sub-019",25,"Road","Concrete","Old",1,505.49008610918
"sub-019",26,"Table","Concrete","Old",1,670.904002939221
"sub-019",27,"Happiness","Concrete","Old",1,549.77618001075
"sub-019",28,"Ambition","Abstract","Old",1,228.28751285141
"sub-019",29,"Hospital","Abstract","Old",1,139.109275540422
"sub-019",30,"Apple","Concrete","Old",1,334.092484079742
"sub-019",31,"Boat","Concrete","Old",0,309.670430180431
"sub-019",32,"Car","Abstract","New",1,580.87088720684
"sub-019",33,"Beach","Concrete","New",1,127.869244896071
"sub-019",34,"Justice","Concrete","Old",1,663.247764515639
"sub-019",35,"River","Abstract","New",1,796.90637145437
"sub-019",36,"Hope","Abstract","New",1,657.441386422648
"sub-019",37,"Camera","Concrete","Old",1,548.276535589102
"sub-019",38,"Road","Abstract","Old",1,693.846536194231
"sub-019",39,"Bridge","Abstract","New",1,536.289389744358
"sub-019",40,"Loyalty","Concrete","New",1,47.3862139821308
"sub-019",41,"Honesty","Concrete","New",1,1.74017030633092
"sub-019",42,"Garden","Abstract","New",1,480.659980416229
"sub-019",43,"Patience","Concrete","Old",1,465.594842278536
"sub-019",44,"Gratitude","Concrete","Old",1,414.159166474854
"sub-019",45,"River","Concrete","New",1,434.640123128417
"sub-019",46,"Love","Abstract","Old",1,895.221663793165
"sub-019",47,"Apple","Abstract","Old",1,871.590745173084
"sub-019",48,"Wisdom","Abstract","Old",1,503.95644568684
"sub-019",49,"Faith","Concrete","Old",1,362.973325443012
"sub-019",50,"Peace","Concrete","New",1,488.991620135558
"sub-019",51,"Window","Concrete","New",0,775.31533512247
"sub-019",52,"Garden","Concrete","New",1,391.692350934797
"sub-019",53,"Park","Concrete","New",1,515.375600246944
"sub-019",54,"Train","Abstract","Old",1,368.556980685245
"sub-019",55,"Peace","Abstract","New",1,510.450258226944
"sub-019",56,"Success","Concrete","New",1,576.297730439187
"sub-019",57,"Window","Abstract","New",0,317.56004628367
"sub-019",58,"Knowledge","Concrete","New",1,506.34202302961
"sub-019",59,"Loyalty","Abstract","New",1,530.495192178615
"sub-019",60,"Car","Concrete","New",0,491.182354856321
"sub-019",61,"Honesty","Abstract","New",1,734.229321906295
"sub-019",62,"Humility","Abstract","Old",1,542.788452772568
"sub-019",63,"Park","Abstract","New",1,437.443097479298
"sub-019",64,"Creativity","Concrete","Old",1,615.513670024455
"sub-019",65,"Generosity","Concrete","New",1,162.910670609828
"sub-019",66,"Mountain","Abstract","New",1,500.216289050693
"sub-019",67,"Tree","Concrete","Old",1,360.077282586036
"sub-019",68,"Bridge","Concrete","New",1,292.651813580181
"sub-019",69,"Patience","Abstract","Old",1,639.506548809912
"sub-019",70,"Gratitude","Abstract","Old",1,763.642081397834
"sub-019",71,"Humility","Concrete","Old",1,343.35668585089
"sub-019",72,"Freedom","Abstract","Old",1,493.11959059448
"sub-019",73,"Dog","Abstract","New",1,666.146385582506
"sub-019",74,"Boat","Abstract","Old",1,595.293676397898
"sub-019",75,"Computer","Abstract","New",1,621.954110975055
"sub-019",76,"Justice","Abstract","Old",1,769.403137268282
"sub-019",77,"Chair","Concrete","New",0,611.924322745925
"sub-019",78,"Dog","Concrete","New",1,576.910860193278
"sub-019",79,"Freedom","Concrete","Old",1,542.981908720599
